filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
TN Budget 2024-25 Detailed Demands for Grants.pdf,18,camelot,other,TOTAL 1890 3902 3 3,4,1890.0,3902.0,3.0,3.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,(cid:171)ைற பிரி(cid:182) கணக்கு கணக்கு தைலப்(cid:174) பார்ைவ கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்திய வர(cid:182) ெசல(cid:182),8,171.0,182.0,174.0,182.0,182.0,177.0,182.0,182.0,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),12,154.0,169.0,154.0,169.0,154.0,169.0,152.0,169.0,152.0,169.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,2022-2023 2023-2024 2023-2024 2024-2025,8,2022.0,-2023.0,2023.0,-2024.0,2023.0,-2024.0,2024.0,-2025.0,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,தைலைம ெபாறியாளர் ((cid:193)ங்கா மற்(cid:178)ம் விைளயாட்(cid:169)த் திடல்) அ(cid:179)வலகம்,4,193.0,178.0,169.0,179.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,பிரி(cid:182)வாரியான ெசலவின சு(cid:177)க்கம்,2,182.0,177.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,FORM NO F1 FUNCTIONWISE EXPENSES BUDGET SUMMARY,1,1.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,210-ESTABLISHMENT EXPENSES BUDGET FORM NO F2 2694 4601 1601 1801,6,210.0,2.0,2694.0,4601.0,1601.0,1801.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,TOTAL 2694 4601 1601 1801,4,2694.0,4601.0,1601.0,1801.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,FORM NO F2 210-ESTABLISHMENT EXPENSES BUDGET,2,2.0,210.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,சம்பளம் - அ(cid:179)வலர்,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,CP 00-02-12 210-10-01-01 Salaries and Allowances-Officer 2694 4600 1600 1800,11,0.0,-2.0,-12.0,210.0,-10.0,-1.0,-1.0,2694.0,4600.0,1600.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- அ(cid:179)வலர்,3,169.0,174.0,179.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,CP 00-02-12 210-10-03-01 Leave Salary Surrender-Officer 1 1 1,10,0.0,-2.0,-12.0,210.0,-10.0,-3.0,-1.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,19,camelot,other,TOTAL 2694 4601 1601 1801,4,2694.0,4601.0,1601.0,1801.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,210-ESTABLISHMENT EXPENSES BUDGET FORM NO F2 55249 70058 59754 65054,6,210.0,2.0,55249.0,70058.0,59754.0,65054.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,220-அ(cid:179)வலக ெசல(cid:182)கள்,3,220.0,179.0,182.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,220-ADMINISTRATIVE EXPENSES FORM NO F3 23059 24307 39227 40227,6,220.0,3.0,23059.0,24307.0,39227.0,40227.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,230-இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,3,230.0,178.0,174.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,230-OPERATION AND MAINTENANCE EXPENSES FORM NO F4 4580 13003 7003 7003,6,230.0,4.0,4580.0,13003.0,7003.0,7003.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,250-திட்டச் ெசலவினங்கள்,1,250.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,250- PROGRAMME EXPENSES FORM NO F6 0 1 1 1,6,250.0,6.0,0.0,1.0,1.0,1.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,272-DEPRECIATION FORM NO F10 5007160 2200300 6000200 6200200,6,272.0,10.0,5007160.0,2200300.0,6000200.0,6200200.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,TOTAL 5090048 2307669 6106185 6312485,4,5090048.0,2307669.0,6106185.0,6312485.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,FORM NO F2 210-ESTABLISHMENT EXPENSES BUDGET,2,2.0,210.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,சம்பளம் - அ(cid:179)வலர்,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,D 20-25-00 210-10-01-01 Salaries and Allowances-Officer 33798 41500 33700 37000,11,20.0,-25.0,-0.0,210.0,-10.0,-1.0,-1.0,33798.0,41500.0,33700.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,D 20-25-00 210-10-01-02 Salaries and Allowances-Staff 21439 25500 23000 25000,11,20.0,-25.0,-0.0,210.0,-10.0,-1.0,-2.0,21439.0,25500.0,23000.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- அ(cid:179)வலர்,3,169.0,174.0,179.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,D 20-25-00 210-10-03-01 Leave Salary Surrender-Officer 1 1 1,10,20.0,-25.0,-0.0,210.0,-10.0,-3.0,-1.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- பணியாளர்,2,169.0,174.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,D 20-25-00 210-10-03-02 Leave Salary Surrender-Staff 1 1 1,10,20.0,-25.0,-0.0,210.0,-10.0,-3.0,-2.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,ம(cid:177)த்(cid:171)வ ெசலவினம் ஈ(cid:169) ெசய்தல்,3,177.0,171.0,169.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,healthcare,D 20-25-00 210-20-01-00 Reimbursement of Medical Expenses 5 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-1.0,-0.0,5.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,பயணச்ச(cid:179)ைக,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,20,camelot,other,D 20-25-00 210-20-02-00 Leave Travel Concession 5 5 5,10,20.0,-25.0,-0.0,210.0,-20.0,-2.0,-0.0,5.0,5.0,5.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,2022-2023 2023-2024 2023-2024 2024-2025,8,2022.0,-2023.0,2023.0,-2024.0,2023.0,-2024.0,2024.0,-2025.0,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,சீ(cid:177)ைட - அ(cid:179)வலக உதவியாளர்,2,177.0,179.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,D 20-25-00 210-20-04-03 Uniform-Office Assistant 10 10 10,10,20.0,-25.0,-0.0,210.0,-20.0,-4.0,-3.0,10.0,10.0,10.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,பயிற்சி - அ(cid:179)வலர்,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,D 20-25-00 210-20-06-01 Training-Officer 1 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-6.0,-1.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,D 20-25-00 210-20-06-02 Training-Staff 1 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-6.0,-2.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,D 20-25-00 210-20-06-03 Training-Other Staff 1 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-6.0,-3.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- அ(cid:179)வலர்,6,177.0,171.0,177.0,171.0,182.0,179.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,healthcare,D 20-25-00 210-20-08-01 Hospitalisation Benefits-Officer 1 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-8.0,-1.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- பணியாளர்,5,177.0,171.0,177.0,171.0,182.0,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,healthcare,D 20-25-00 210-20-08-02 Hospitalisation Benefits-Staff 1 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-8.0,-2.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,நலவசதி ெசல(cid:182)-அ(cid:179)வலர்,2,182.0,179.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,social_welfare,D 20-25-00 210-20-10-01 Staff welfare expenses-Officer 12 20 20 20,11,20.0,-25.0,-0.0,210.0,-20.0,-10.0,-1.0,12.0,20.0,20.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,நலவசதி ெசல(cid:182)-பணியாளர்,1,182.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,social_welfare,D 20-25-00 210-20-10-02 Staff welfare expenses-Staff 10 10 10,10,20.0,-25.0,-0.0,210.0,-20.0,-10.0,-2.0,10.0,10.0,10.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,நலவசதி ெசல(cid:182)-ெபாறியாளர் பணி,1,182.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,social_welfare,D 20-25-00 210-20-10-05 Staff welfare expenses-Engineering Works 1 1 1,10,20.0,-25.0,-0.0,210.0,-20.0,-10.0,-5.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,வி(cid:169)ப்(cid:174) ஒப்பைடப்(cid:174) - அ(cid:179)வலர் மற்(cid:178)ம் பணியாளர்,5,169.0,174.0,174.0,179.0,178.0,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,21,camelot,other,D 20-25-00 210-40-01-01 Leave encashment-Officer and staff 3000 3000 3000,10,20.0,-25.0,-0.0,210.0,-40.0,-1.0,-1.0,3000.0,3000.0,3000.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,2022-2023 2023-2024 2023-2024 2024-2025,8,2022.0,-2023.0,2023.0,-2024.0,2023.0,-2024.0,2024.0,-2025.0,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,எ(cid:181)(cid:171) ெபா(cid:177)ள்-(cid:171)ைற ெகாள்(cid:175)தல்,5,181.0,171.0,177.0,171.0,175.0,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,D 20-25-00 220-21-03-02 Stationery-Department Purchase 1146 1500 500 500,11,20.0,-25.0,-0.0,220.0,-21.0,-3.0,-2.0,1146.0,1500.0,500.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,அஞ்சல் ெசல(cid:182),1,182.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,D 20-25-00 220-22-01-00 Postage 1 1 1,10,20.0,-25.0,-0.0,220.0,-22.0,-1.0,-0.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,பயணச் ெசல(cid:182)-அ(cid:179)வலர் மற்(cid:178)ம் பணியாளர்,3,182.0,179.0,178.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,D 20-25-00 220-30-01-01 Local Conveyance-Officer and Staff 1 1 1,10,20.0,-25.0,-0.0,220.0,-30.0,-1.0,-1.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,பயணச் ெசல(cid:182)-விமானப்பயணம்,1,182.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,D 20-25-00 220-30-03-01 Travelling expenses-Air travel 129 500 500 500,11,20.0,-25.0,-0.0,220.0,-30.0,-3.0,-1.0,129.0,500.0,500.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,பயணச் ெசல(cid:182)-ெதாடர்வண்டிப்பயணம்,1,182.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,D 20-25-00 220-30-03-02 Travelling expenses-Train travel 200 100 100,10,20.0,-25.0,-0.0,220.0,-30.0,-3.0,-2.0,200.0,100.0,100.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,வழக்கு கு(cid:181)மினர் ெசல(cid:182),2,181.0,182.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,revenue_admin,D 20-25-00 220-51-03-00 Legal expenses-Arbitation fees 1 1 1,10,20.0,-25.0,-0.0,220.0,-51.0,-3.0,-0.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,D 20-25-00 220-52-05-00 Consultant charges 19824 20000 36000 37000,11,20.0,-25.0,-0.0,220.0,-52.0,-5.0,-0.0,19824.0,20000.0,36000.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,வி(cid:177)ந்ேதாம்பல் ெசல(cid:182)-மற்றைவ,2,177.0,182.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,healthcare,D 20-25-00 220-61-06-00 Hospitality expenses-Other Programmes 1471 1500 1500 1500,11,20.0,-25.0,-0.0,220.0,-61.0,-6.0,-0.0,1471.0,1500.0,1500.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,other,வ(cid:177)மான வரி தாக்கல் ெசய்த(cid:179)க்கான கட்டணம்,2,177.0,179.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,22,camelot,revenue_admin,D 20-25-00 220-80-07-00 Income Tax Return Filling Charges 97 100 120 120,11,20.0,-25.0,-0.0,220.0,-80.0,-7.0,-0.0,97.0,100.0,120.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,(cid:171)ைற பிரி(cid:182) கணக்கு கணக்கு தைலப்(cid:174) பார்ைவ கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்திய வர(cid:182) ெசல(cid:182),8,171.0,182.0,174.0,182.0,182.0,177.0,182.0,182.0,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),12,154.0,169.0,154.0,169.0,154.0,169.0,152.0,169.0,152.0,169.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,2022-2023 2023-2024 2023-2024 2024-2025,8,2022.0,-2023.0,2023.0,-2024.0,2023.0,-2024.0,2024.0,-2025.0,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,250-திட்டச் ெசலவினங்கள்,1,250.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,FORM NO F6 250- PROGRAMME EXPENSES,2,6.0,250.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,ெபா(cid:177)ட்காட்சி திட்ட ெசல(cid:182)கள்,2,177.0,182.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,D 20-25-00 250-20-10-00 Exhibition Expenses 1 1 1,10,20.0,-25.0,-0.0,250.0,-20.0,-10.0,-0.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,TOTAL 0 1 1 1,4,0.0,1.0,1.0,1.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,FORM NO F10 272-DEPRECIATION,2,10.0,272.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,சாைலகள் மற்(cid:178)ம் பாலங்கள்,1,178.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,infrastructure,D 20-25-00 272-30-00-00 Roads & Bridges 5007074 2200000 6000000 6200000,11,20.0,-25.0,-0.0,272.0,-30.0,-0.0,-0.0,5007074.0,2200000.0,6000000.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,D 20-25-00 272-40-00-00 Plant& Machinery 86 200 100 100,11,20.0,-25.0,-0.0,272.0,-40.0,-0.0,-0.0,86.0,200.0,100.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,அ(cid:179)வலக தளவாடங்கள்,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,D 20-25-00 272-60-00-00 Office and Other Equipment 50 50 50,10,20.0,-25.0,-0.0,272.0,-60.0,-0.0,-0.0,50.0,50.0,50.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,"D 20-25-00 272-70-00-00 Furniture,Fixtures and Fittings 50 50 50",10,20.0,-25.0,-0.0,272.0,-70.0,-0.0,-0.0,50.0,50.0,50.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,23,camelot,other,TOTAL 5007160 2200300 6000200 6200200,4,5007160.0,2200300.0,6000200.0,6200200.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,(cid:171)ைறவாரியான ெசலவின சு(cid:177)க்கம்,2,171.0,177.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,210-ESTABLISHMENT EXPENSES BUDGET FORM NO F2 60643 80179 81678 89728,6,210.0,2.0,60643.0,80179.0,81678.0,89728.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,220-அ(cid:179)வலக ெசல(cid:182)கள்,3,220.0,179.0,182.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,220-ADMINISTRATIVE EXPENSES FORM NO F3 14691 16992 17085 17045,6,220.0,3.0,14691.0,16992.0,17085.0,17045.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,230-இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,3,230.0,178.0,174.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,230-OPERATION AND MAINTENANCE EXPENSES FORM NO F4 87702 128761 300761 306061,6,230.0,4.0,87702.0,128761.0,300761.0,306061.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,250-திட்டச் ெசலவினங்கள்,1,250.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,250- PROGRAMME EXPENSES FORM NO F6 2154 35000 35000 35000,6,250.0,6.0,2154.0,35000.0,35000.0,35000.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,272-DEPRECIATION FORM NO F10 66198 90000 82000 88000,6,272.0,10.0,66198.0,90000.0,82000.0,88000.0,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,TOTAL 231388 350932 516524 535834,4,231388.0,350932.0,516524.0,535834.0,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,24,camelot,other,பிரி(cid:182)வாரியான ெசலவின சு(cid:177)க்கம்,2,182.0,177.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,FORM NO F2 210-ESTABLISHMENT EXPENSES BUDGET,2,2.0,210.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,சம்பளம் - அ(cid:179)வலர்,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-01-01 Salaries and Allowances-Officer 1547 1800 2100 2300,11,80.0,-82.0,-1.0,210.0,-10.0,-1.0,-1.0,1547.0,1800.0,2100.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-01-02 Salaries and Allowances-Staff 38234 44000 45000 50000,11,80.0,-82.0,-1.0,210.0,-10.0,-1.0,-2.0,38234.0,44000.0,45000.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,சம்பளம் - ஓட்(cid:169)நர்,1,169.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-02-01 Salaries and Allowances - Driver 3630 4200 4500 4800,11,80.0,-82.0,-1.0,210.0,-10.0,-2.0,-1.0,3630.0,4200.0,4500.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- அ(cid:179)வலர்,3,169.0,174.0,179.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-03-01 Leave Salary Surrender-Officer 1 1 1,10,80.0,-82.0,-1.0,210.0,-10.0,-3.0,-1.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- பணியாளர்,2,169.0,174.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-03-02 Leave Salary Surrender-Staff 1 1 1,10,80.0,-82.0,-1.0,210.0,-10.0,-3.0,-2.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- ஓட்(cid:169)நர்,3,169.0,174.0,169.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-03-03 Leave Salary Surrender-Driver 1 1 1,10,80.0,-82.0,-1.0,210.0,-10.0,-3.0,-3.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம்- ெபாறியாளர் பணி,2,169.0,174.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-03-05 Leave Salary Surrender-Engineering Works 1 1 1,10,80.0,-82.0,-1.0,210.0,-10.0,-3.0,-5.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,க(cid:177)ைணத்ெதாைக,1,177.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-04-02 Ex-Gratia 1 1 1,10,80.0,-82.0,-1.0,210.0,-10.0,-4.0,-2.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-10-06-05 Payment to Casual Staff-Others 1 1 1,10,80.0,-82.0,-1.0,210.0,-10.0,-6.0,-5.0,1.0,1.0,1.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,ம(cid:177)த்(cid:171)வ ெசலவினம் ஈ(cid:169) ெசய்தல்,3,177.0,171.0,169.0,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,healthcare,E 80-82-01 210-20-01-00 Reimbursement of Medical Expenses 7 10 10 10,11,80.0,-82.0,-1.0,210.0,-20.0,-1.0,-0.0,7.0,10.0,10.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,சீ(cid:177)ைட - அ(cid:179)வலக உதவியாளர்,2,177.0,179.0,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-20-04-03 Uniform-Office Assistant 5 25 25,10,80.0,-82.0,-1.0,210.0,-20.0,-4.0,-3.0,5.0,25.0,25.0
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,பயிற்சி - அ(cid:179)வலர்,1,179.0,,,,,,,,,
TN Budget 2024-25 Detailed Demands for Grants.pdf,25,camelot,other,E 80-82-01 210-20-06-01 Training-Officer 1 10 10,10,80.0,-82.0,-1.0,210.0,-20.0,-6.0,-1.0,1.0,10.0,10.0
